"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",4362,2200,1800,1
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",1444,200,3800,1
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",214,200,3800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",489,2200,3800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1441,2200,1800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",139,200,1800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",2597,2200,1800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",2733,200,3800,1
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",896,200,1800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1961,2200,3800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1165,1469,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",52,1469,3800,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",470,1797,3069,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",436,1797,3069,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",288,931,2203,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",123,603,3800,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",217,603,2203,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1609,2200,2531,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",239,1469,1800,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",753,603,2203,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",549,603,1800,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",2206,931,2531,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",499,931,2531,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1205,1469,2203,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",1578,1797,2531,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",715,931,3069,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1243,200,3397,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1717,200,2531,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",1057,931,3397,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",707,931,3800,2
