"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",125,2200,3800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",732,2200,3800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",2969,200,3800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",862,2200,3800,1
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",1526,200,1800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",2746,200,1800,1
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",520,2200,1800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",242,2200,3800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",1545,200,1800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1507,200,1800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",588,200,3069,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",368,931,1800,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1673,2200,3800,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",542,1469,2531,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",2275,200,2531,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",795,1797,2203,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",383,603,2531,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",2774,1469,3397,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",342,1797,3800,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",2354,603,2531,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",987,931,3069,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",375,2200,2203,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",94,1469,3069,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",4182,603,3800,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",882,1469,2531,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",1752,931,2531,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",91,931,2203,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",661,603,2203,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",165,1469,3397,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",383,931,3069,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",134,1797,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",836,931,3397,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",2234,931,3397,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",2105,1469,2531,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",559,2200,3069,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",960,200,3397,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",918,603,2203,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1975,1469,1800,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",337,931,3397,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",669,1797,3069,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",280,1469,2531,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1212,603,1800,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",221,1797,3069,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",1943,1797,2203,2
"Wolves_40_LowAr_23-96_wn4.PNG",1728,1200,2800,3
"Neutral_50-61_NeutAr_21-66_N109.PNG",2053,2200,3069,3
"Negative_39-68_LowAr_38-70_NL_Sp110.PNG",2447,931,2203,3
"Negative_17-25_HighAr_70-41_NH_Sn131.PNG",2968,1797,3397,3
"Positive_71-86_HighAr_59-58_PH097.PNG",263,1469,2531,3
"Horses_NA_UnkA_NA_5_Horse_Pixaby_Dendoktor.PNG",882,1200,2531,3
"Wolves_40_LowAr_21-35_wn9.PNG",809,1200,3069,3
"Positive_94-40_HighAr_37-63_PH088.PNG",1716,603,3800,3
"Zebras_NA_UnkA_NA_7_Zebra_Pixaby_Carla_Manneh.PNG",1675,603,2531,3
"Positive_86-13_LowAr_7-73_PL127.PNG",613,1469,3397,3
"Neutral_49-54_NeutAr_10-67_N061.PNG",586,1469,2531,3
"Wolves_40_LowAr_15-89_wn11.PNG",2819,931,2800,3
"Dogs_60_LowAr_7-74_dn1.PNG",1994,1469,2531,3
"Positive_71-86_HighAr_59-58_PH097.PNG",1324,603,2203,3
"Dogs_80_HighAr_69-36_da9.PNG",348,1797,2531,3
"Positive_94-11_LowAr_6-60_PL036.PNG",475,1200,3069,3
"Zebras_NA_UnkA_NA_2_Zebra_Pixaby_Christels.PNG",1982,200,3069,3
"Horses_NA_UnkA_NA_3_Horse_Pixaby_Alexas_Fotos2.PNG",731,200,1800,3
"Dogs_60_LowAr_21-35_dn8.PNG",1288,1200,2203,3
"Neutral_49-54_NeutAr_10-67_N061.PNG",107,603,3397,3
"Negative_32-22_LowAr_48-06_NL_Sn003.PNG",30,1469,2800,3
"Positive_94-40_HighAr_37-63_PH088.PNG",547,1200,3069,3
"Positive_97-70_HighAr_35-83_PH070.PNG",2197,603,2531,3
"Positive_97-82_LowAr_5-85_PL101.PNG",420,931,2800,3
"Wolves_40_LowAr_15-16_wn12.png",244,2200,2800,3
"Dogs_60_LowAr_11-00_dn7.PNG",2230,1797,2800,3
"Negative_17-25_HighAr_70-41_NH_Sn131.PNG",1225,1469,2531,3
"Negative_32-22_LowAr_48-06_NL_Sn003.PNG",1665,200,3800,3
"Dogs_80_HighAr_76-45_da4.PNG",871,1200,1800,3
"Zebras_NA_UnkA_NA_6_Zebra_Pixaby_HolgersFotografie.PNG",559,1200,2203,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",4847,2200,2531,3
"Wolves_40_LowAr_21-35_wn9.PNG",2235,603,2531,3
"Neutral_50-11_NeutAr_18-49_N101.PNG",356,1469,2531,3
"Positive_71-86_HighAr_59-58_PH097.PNG",22,200,2800,3
