"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",59,2200,1800,1
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",1970,2200,3800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1504,200,3800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",507,2200,3800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",955,2200,3800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",101,200,1800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",576,200,1800,1
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",2039,2200,1800,1
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",1078,200,3800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1066,200,1800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",135,603,2531,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",858,1797,2203,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1935,931,2203,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",160,1469,3800,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1646,200,3397,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",2166,603,3397,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",4369,1797,2531,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",878,603,3069,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1888,603,3069,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",765,931,3800,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",470,2200,1800,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",544,2200,3069,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",480,1469,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",680,1797,2531,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1564,603,2203,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",819,1797,2531,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",836,1469,3397,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",380,1797,3069,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",536,1469,3800,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1530,2200,3069,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",518,603,3069,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",3715,931,3397,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",1773,931,2203,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",1374,1469,3069,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",1877,931,2203,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",563,200,2203,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1572,931,2531,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",818,1469,2531,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",118,1797,1800,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",600,1469,1800,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",309,200,3397,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",146,931,2531,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",1185,1469,2531,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1523,931,3397,2
"Neutral_50-25_NeutAr_23-78_N081.PNG",143,1200,2531,3
"Negative_39-69_LowAr_46-97_NL_Sn033.PNG",1752,931,3069,3
"Dogs_80_HighAr_87-69_da14.PNG",109,1469,2531,3
"Dogs_60_LowAr_10-84_dn12.PNG",463,1797,3397,3
"Negative_39-21_LowAr_37-44_NL_Sp111.PNG",1257,2200,3069,3
"Dogs_60_LowAr_18-50_dn2.PNG",1305,603,2203,3
"Negative_15-47_LowAr_42-89_NL_H095.PNG",1033,200,3069,3
"Zebras_NA_UnkA_NA_6_Zebra_Pixaby_HolgersFotografie.PNG",2037,1200,2800,3
"Neutral_50-11_NeutAr_18-49_N101.PNG",335,1797,2800,3
"Wolves_20_HighAr_78-57_wa13.PNG",547,931,2531,3
"Dogs_60_LowAr_7-74_dn1.PNG",761,603,3800,3
"Wolves_20_HighAr_83-21_wa3.PNG",444,1200,2800,3
"Dogs_60_LowAr_21-35_dn8.PNG",1411,603,2800,3
"Dogs_60_LowAr_9-94_dn13.PNG",477,1469,3397,3
"Dogs_80_HighAr_100_da3.PNG",181,1469,2800,3
"Horses_NA_UnkA_NA_5_Horse_Pixaby_Dendoktor.PNG",4428,931,2800,3
"Negative_17-25_HighAr_70-41_NH_Sn131.PNG",225,1797,3069,3
"Positive_96-55_LowAr_7-99_PL117.PNG",3727,931,3069,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",1420,1469,3397,3
"Wolves_40_LowAr_28-44_wn8.PNG",209,603,3800,3
"Dogs_80_HighAr_74-98_da1.PNG",170,931,3069,3
"Wolves_20_HighAr_83-62_wa2.png",1254,931,2203,3
"Dogs_80_HighAr_73-59_da2.PNG",2676,2200,3800,3
"Positive_90-81_LowAr_9-24_PL_P048.PNG",1420,1797,3397,3
"Positive_71-86_HighAr_59-58_PH097.PNG",2030,200,2203,3
"Wolves_40_LowAr_14-43_wn14.PNG",3006,2200,3069,3
"Horses_NA_UnkA_NA_1_Horse_Pixaby_165106.PNG",1302,200,1800,3
"Wolves_20_HighAr_70-58_wa1.PNG",339,1469,3397,3
"Negative_0-78_HighAr_91-29_NH_H077.PNG",663,1797,2203,3
"Positive_97-70_HighAr_35-83_PH070.PNG",1675,931,3069,3
"Negative_0-72_HighAr_92-40_NH_H022.PNG",1731,1469,3800,3
"Negative_9-22_HighAr_83-40_NH_H036.PNG",230,1200,2531,3
"Wolves_40_LowAr_15-16_wn12.png",745,1200,2203,3
"Negative_0-72_HighAr_92-40_NH_H022.PNG",3259,200,3397,3
"Negative_9-22_HighAr_83-40_NH_H036.PNG",158,603,1800,3
"Dogs_60_LowAr_10-84_dn12.PNG",794,1469,3397,3
"Wolves_20_HighAr_77-02_wa5.PNG",1456,931,3397,3
"Positive_86-13_LowAr_7-73_PL127.PNG",491,1797,1800,3
"Zebras_NA_UnkA_NA_4_Zebra_Pixaby_Mindz.PNG",168,1469,3397,3
"Positive_71-86_HighAr_59-58_PH097.PNG",156,603,3069,3
"Horses_NA_UnkA_NA_1_Horse_Pixaby_165106.PNG",1444,603,3800,3
"Wolves_20_HighAr_55-09_wa15.PNG",35,1797,3397,3
"Wolves_20_HighAr_83-21_wa3.PNG",382,931,2531,3
"Wolves_20_HighAr_83-62_wa2.png",396,1200,2800,3
"Wolves_20_HighAr_83-21_wa3.PNG",311,603,2531,3
"Negative_39-57_LowAr_37-78_NL_H024.PNG",791,1200,2531,3
"Neutral_50-11_NeutAr_18-49_N101.PNG",34,200,3069,3
"Dogs_60_LowAr_9-94_dn13.PNG",2184,1797,2800,3
"Dogs_80_HighAr_79-30_da5.PNG",930,931,3800,3
"Negative_32-22_LowAr_48-06_NL_Sn003.PNG",1794,1797,3397,3
"Wolves_40_LowAr_15-16_wn12.png",762,931,3397,3
"Dogs_80_HighAr_88-43_da6.PNG",86,1797,1800,3
"Wolves_20_HighAr_78-57_wa13.PNG",4523,1200,3069,3
"Wolves_20_HighAr_79-87_wa7.png",2152,1200,2800,3
"Horses_NA_UnkA_NA_2_Horse_Pixaby_Khamkhor.PNG",3837,200,2800,3
"Dogs_60_LowAr_10-84_dn12.PNG",1909,200,2800,3
"Dogs_60_LowAr_19-97_dn9.PNG",114,603,2531,3
"Wolves_40_LowAr_11-17_wn10.PNG",1075,1797,2800,3
"Positive_91-27_HighAr_57-64_PH050.PNG",1468,1200,2203,3
