"file_name","duration"
"TlN087.PNG",2200
"TlN011.PNG",200
"TlN087.PNG",200
"TlN011.PNG",2200
"TlN087.PNG",200
"TlN011.PNG",2200
"TlN087.PNG",2200
"TlN011.PNG",200
"TlN087.PNG",2200
"TlN011.PNG",200
"TlN102.PNG",603
"TlN031.PNG",931
"TlN087.PNG",1469
"TlN036.PNG",1469
"TlN107.PNG",931
"TlN020.PNG",2200
"TlN061.PNG",931
"TlN097.PNG",1469
"TlN061.PNG",931
"TlN097.PNG",200
"TlN107.PNG",931
"TlN033.PNG",1797
"TlN046.PNG",931
"TlN073.PNG",603
"TlN097.PNG",603
"TlN087.PNG",2200
"TlN107.PNG",1797
"TlN106.PNG",200
"TlN031.PNG",1469
"TlN046.PNG",931
"TlN102.PNG",2200
"TlN094.PNG",1469
"TlN025.PNG",931
"TlN033.PNG",1797
"TlN106.PNG",1469
"TlN094.PNG",1469
"TlN046.PNG",1797
"TlN031.PNG",603
"TlN102.PNG",1797
"TlN025.PNG",200
"TlN036.PNG",603
"TlN073.PNG",1797
"TlN061.PNG",603
"TlN011.PNG",1469
"8_Horse_Pixaby_JosepMonter.PNG",1469
"wn9.PNG",200
"wn8.PNG",1797
"1_Zebra_Pixaby_Delphinecourtes.PNG",2200
"NL_H024.PNG",2200
"wa2.PNG",931
"da5.PNG",1469
"N092.PNG",603
"NH_Sp052.PNG",1469
"dn3.PNG",931
"8_Zebra_Pixaby_Polyfish.PNG",200
"2_Horse_Pixaby_Khamkhor.PNG",2200
"wa14.PNG",2200
"dn4.PNG",603
"NL_Sp111.PNG",603
"PL_P082.PNG",1469
"dn8.PNG",931
"dn7.PNG",931
"PL_P117.PNG",200
"wn9.PNG",603
"NH_H074.PNG",200
"2_Zebra_Pixaby_Christels.PNG",2200
"N109.PNG",1469
"6_Horse_Pixaby_Alexas_Fotos.PNG",1469
"PH_P050.PNG",1797
"dn5.PNG",1469
"NH_Sn131.PNG",1469
"wn11.PNG",1797
"wn2.PNG",603
"NL_H024.PNG",1797
"da14.PNG",931
"PL_P101.PNG",603
"da12.PNG",200
"dn13.PNG",1797
"wn14.PNG",2200
"NH_Sn131.PNG",2200
"N092.PNG",1469
"wa7.PNG",603
"3_Horse_Pixaby_Alexas_Fotos2.PNG",931
"dn4.PNG",1797
"wn13.PNG",1469
"5_Horse_Pixaby_Dendoktoor.PNG",931
"5_Zebra_Pixaby_DaFranzos.PNG",603
"3_Horse_Pixaby_Alexas_Fotos2.PNG",1797
"5_Zebra_Pixaby_DaFranzos.PNG",931
"dn1.PNG",1469
"dn15.PNG",931
"NL_Sn003.PNG",1797
"2_Zebra_Pixaby_Christels.PNG",931
"da3.PNG",603
"N081.PNG",200
"dn6.PNG",200
"PL_P116.PNG",931
"6_Horse_Pixaby_Alexas_Fotos.PNG",200
"dn3.PNG",603
"dn12.PNG",1469
"dn15.PNG",931
"PL_P127.PNG",931
"N092.PNG",1797
"NL_Sn003.PNG",603
"NH_Sp052.PNG",931
"PH_P097.PNG",2200
"6_Zebra_Pixaby_HolgersFotografie.PNG",1469
"wa4.PNG",603
"wn5.PNG",1469
"da1.PNG",1797
"NL_H106.PNG",931
"wn1.PNG",931
"da9.PNG",1469
"2_Horse_Pixaby_Khamkhor.PNG",200
"1_Zebra_Pixaby_Delphinecourtes.PNG",1797
"dn12.PNG",2200
"NL_Sn033.PNG",200
"wn4.PNG",931
"wa1.PNG",1469
"da6.PNG",2200
"dn9.PNG",1797
"da13.PNG",603
"PL_P101.PNG",1469
"wn2.PNG",1469
"da10.PNG",1797
"NL_H024.PNG",2200
"wn10.PNG",931
"PH_P003.PNG",1469
"wn11.PNG",1797
"3_Zebra_Pixaby_NickyPe.PNG",931
"3_Horse_Pixaby_Alexas_Fotos2.PNG",603
"wn10.PNG",1797
"PL_H035.PNG",2200
"NH_Sn131.PNG",603
"dn1.PNG",931
"da4.PNG",200
"4_Zebra_Pixaby_Mindz.PNG",1797
"wa3.PNG",200
"dn5.PNG",603
"wa13.PNG",1469
"wn1.PNG",603
"NL_H106.PNG",1469
"dn6.PNG",603
"PL_P116.PNG",1797
"da2.PNG",931
"1_Horse_Pixaby_165106.PNG",1797
"wa1.PNG",1797
"PH_P088.PNG",931
"dn8.PNG",1469
"wa14.PNG",1469
"1_Zebra_Pixaby_Delphinecourtes.PNG",931
"wn12.PNG",1797
"wa13.PNG",931
"dn3.PNG",1797
"wa11.PNG",200
"NL_H106.PNG",931
"PH_P088.PNG",603
"da1.PNG",1469
"wn4.PNG",200
"wa1.PNG",1469
"1_Horse_Pixaby_165106.PNG",603
"wa15.PNG",1797
"NH_H022.PNG",1469
"N072.PNG",603
