"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",950,200,3800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",2889,2200,1800,1
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",1016,200,1800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",98,2200,1800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",705,200,1800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",132,200,1800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",2306,2200,3800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",2454,200,3800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",260,2200,3800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1571,2200,3800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",1641,2200,2203,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",607,931,2531,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",205,931,2203,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",182,1797,3397,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",186,2200,2203,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",611,200,3069,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",461,931,3800,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",77,1469,2203,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",247,603,3397,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",610,931,2531,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",159,200,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",623,1797,3397,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",208,200,1800,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1744,1469,3069,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",744,1797,2531,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",2459,931,3069,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",584,1797,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",1065,1469,3800,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",990,1469,3397,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",347,603,3069,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1457,1797,2203,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",3991,931,2531,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",207,1469,2203,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",876,603,3397,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",171,2200,2531,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",1273,603,1800,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",938,603,3397,2
