"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1,2200,3800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1568,200,1800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",468,200,3800,1
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",589,2200,1800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",169,200,1800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",319,200,3800,1
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1581,2200,1800,1
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",129,200,3800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",691,2200,1800,1
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",1886,2200,3800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1390,1797,3069,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",167,2200,3069,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",403,603,2531,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",22,1797,1800,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",368,200,2203,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",745,1469,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",2255,1469,2203,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1157,200,2531,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",4360,931,3069,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",3060,1469,3397,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",679,603,2203,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",2264,2200,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",2393,1797,3397,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",107,1797,1800,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1317,603,2531,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1027,1469,3069,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",851,931,2531,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",297,931,3800,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",827,1797,2531,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",19,931,3397,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",846,2200,3397,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",789,603,2203,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",201,603,1800,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",158,931,2203,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",494,1469,3069,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",976,1469,2203,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",130,931,3069,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",511,1469,3397,2
