"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",825,2200,1800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",563,200,1800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1386,2200,3800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1716,200,3800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",403,2200,1800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",145,200,3800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1699,2200,3800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",67,200,3800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1341,200,1800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1893,2200,1800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1145,931,2203,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",1331,2200,3069,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",146,603,2203,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",868,200,3069,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",628,931,3397,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1079,1797,3800,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",924,1469,3800,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",394,1469,2531,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",237,2200,2531,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",884,200,3397,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",533,1469,2531,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1119,1469,2531,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",348,931,2203,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",166,603,3069,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",1059,1469,2203,2
