"file_name","duration"
"TlN036.PNG",2200
"TlN020.PNG",200
"TlN036.PNG",200
"TlN020.PNG",2200
"TlN036.PNG",200
"TlN020.PNG",2200
"TlN036.PNG",2200
"TlN020.PNG",200
"TlN036.PNG",2200
"TlN020.PNG",200
"TlN097.PNG",200
"TlN087.PNG",2200
"TlN106.PNG",931
"TlN046.PNG",1469
"TlN031.PNG",931
"TlN073.PNG",1469
"TlN031.PNG",931
"TlN046.PNG",2200
"TlN102.PNG",931
"TlN046.PNG",603
"TlN011.PNG",200
"TlN046.PNG",1797
"TlN031.PNG",1469
"TlN011.PNG",603
"TlN046.PNG",1469
"TlN102.PNG",931
"TlN033.PNG",1469
"TlN031.PNG",931
"TlN061.PNG",1797
"TlN094.PNG",603
"TlN046.PNG",1797
"TlN036.PNG",1469
"TlN033.PNG",1797
"TlN107.PNG",603
"TlN031.PNG",1469
"TlN097.PNG",603
"TlN025.PNG",200
"TlN031.PNG",2200
"TlN107.PNG",1797
"TlN011.PNG",931
"TlN031.PNG",603
"TlN036.PNG",1797
"TlN031.PNG",1469
"TlN025.PNG",931
"wn9.PNG",1469
"NH_Sp136.PNG",603
"wn11.PNG",931
"6_Zebra_Pixaby_HolgersFotografie.PNG",200
"dn2.PNG",2200
"da10.PNG",1797
"wn2.PNG",603
"wa15.PNG",1469
"wn8.PNG",1469
"da2.PNG",200
"PL_P101.PNG",2200
"dn7.PNG",1469
"dn13.PNG",603
"NL_H024.PNG",931
"da3.PNG",1797
"PH_P105.PNG",200
"PL_P127.PNG",931
"NH_Sp052.PNG",931
"N081.PNG",603
"PH_P050.PNG",2200
"N081.PNG",931
"wn11.PNG",931
"PL_H035.PNG",1469
"wa14.PNG",603
"PL_P117.PNG",200
"dn3.PNG",931
"wa2.PNG",200
"da8.PNG",1469
"NL_H024.PNG",1797
"wa5.PNG",1469
"dn12.PNG",1797
"2_Zebra_Pixaby_Christels.PNG",200
"wa11.PNG",1469
"2_Zebra_Pixaby_Christels.PNG",200
"da13.PNG",1469
"8_Zebra_Pixaby_Polyfish.PNG",931
"N109.PNG",1469
"wa1.PNG",1469
"wa11.PNG",603
"NL_H106.PNG",200
"NL_H059.PNG",1797
"wa7.PNG",2200
"da13.PNG",603
"1_Zebra_Pixaby_Delphinecourtes.PNG",603
"dn12.PNG",200
"da4.PNG",931
"da8.PNG",2200
"dn13.PNG",1797
"PH_P105.PNG",1797
"wn5.PNG",931
"da5.PNG",1797
"NH_H077.PNG",1469
"PL_P116.PNG",931
"wn1.PNG",1797
"NL_Sp111.PNG",1469
"da5.PNG",1469
"wa3.PNG",1797
"1_Zebra_Pixaby_Delphinecourtes.PNG",1469
"da3.PNG",603
"2_Horse_Pixaby_Khamkhor.PNG",603
"wa15.PNG",931
"6_Horse_Pixaby_Alexas_Fotos.PNG",931
"NL_Sn033.PNG",603
"wa3.PNG",1469
"dn9.PNG",1797
"wa4.PNG",1797
"wa6.PNG",2200
"PH_P065.PNG",603
"6_Horse_Pixaby_Alexas_Fotos.PNG",1469
"N072.PNG",931
"PL_P079.PNG",200
"da4.PNG",603
"wa13.PNG",603
"wn3.PNG",2200
"PL_P101.PNG",2200
"dn4.PNG",931
"N109.PNG",200
"PL_P079.PNG",2200
"2_Zebra_Pixaby_Christels.PNG",931
"dn12.PNG",200
"wn4.PNG",200
"da13.PNG",1797
"NL_Sn003.PNG",603
"wn5.PNG",603
"wn14.PNG",200
"NH_Sp052.PNG",1469
"wa14.PNG",603
"PL_P117.PNG",1797
"da6.PNG",2200
"NH_Sp052.PNG",931
"N089.PNG",931
"NL_H059.PNG",2200
"wn1.PNG",931
"wn13.PNG",1797
"wa1.PNG",603
"6_Zebra_Pixaby_HolgersFotografie.PNG",931
"wa13.PNG",931
"dn5.PNG",1469
"dn1.PNG",1797
"8_Horse_Pixaby_JosepMonter.PNG",603
"1_Horse_Pixaby_165106.PNG",1469
"da12.PNG",931
"N101.PNG",931
"NL_Sn033.PNG",200
"4_Horse_Pixaby_Jaclou-dl.PNG",2200
"wn10.PNG",1469
"da10.PNG",931
"1_Zebra_Pixaby_Delphinecourtes.PNG",603
"wn14.PNG",1469
"PH_P097.PNG",1469
"NH_H022.PNG",2200
"NL_Sp110.PNG",931
"3_Horse_Pixaby_Alexas_Fotos2.PNG",1469
"PH_P105.PNG",1797
"PH_P003.PNG",1469
"PL_P116.PNG",603
"wn5.PNG",603
"wn12.PNG",1469
"PH_P065.PNG",931
"wn8.PNG",2200
"da14.PNG",931
"PL_P079.PNG",200
"wn3.PNG",1797
"wn13.PNG",1469
"2_Horse_Pixaby_Khamkhor.PNG",1797
"5_Zebra_Pixaby_DaFranzos.PNG",1797
"NL_H024.PNG",2200
"wa3.PNG",1797
"da1.PNG",1797
"PH_P050.PNG",1469
"N111.PNG",2200
"wn2.PNG",2200
"N092.PNG",1469
"wn1.PNG",931
"dn5.PNG",1469
"N092.PNG",1469
"wa7.PNG",200
"NL_Sp111.PNG",1469
"PH_P097.PNG",931
"4_Horse_Pixaby_Jaclou-dl.PNG",200
"NH_Sn131.PNG",603
"wn12.PNG",931
"N072.PNG",603
"1_Horse_Pixaby_165106.PNG",931
"wa14.PNG",931
"wn10.PNG",1797
"4_Zebra_Pixaby_Mindz.PNG",1469
"NH_H077.PNG",931
"wa12.PNG",931
"wn12.PNG",1469
"wa11.PNG",1797
"N111.PNG",1469
"N109.PNG",1797
"dn6.PNG",2200
"dn4.PNG",1469
"N092.PNG",603
"da4.PNG",931
"wa5.PNG",931
"NL_Sn033.PNG",603
"PH_P097.PNG",931
"wa4.PNG",931
"N101.PNG",2200
"NH_H022.PNG",1797
"PL_P116.PNG",603
"dn2.PNG",1469
"dn5.PNG",1797
"PH_P003.PNG",200
"NL_Sn003.PNG",1469
"PH_P065.PNG",931
"wa2.PNG",200
"NH_Sp136.PNG",931
"NL_H106.PNG",1797
"wa2.PNG",603
"da14.PNG",603
"NH_Sn131.PNG",200
"8_Horse_Pixaby_JosepMonter.PNG",1797
"PL_P127.PNG",1469
"wa6.PNG",931
"da1.PNG",2200
"da12.PNG",603
"5_Horse_Pixaby_Dendoktoor.PNG",603
"PH_P124.PNG",1469
"dn7.PNG",1469
"wn9.PNG",603
"da9.PNG",1469
"5_Zebra_Pixaby_DaFranzos.PNG",1469
"wa15.PNG",1797
"8_Zebra_Pixaby_Polyfish.PNG",931
"NL_Sn003.PNG",1469
"dn13.PNG",931
"dn15.PNG",931
"N072.PNG",1797
"NH_H074.PNG",1797
"NH_Sn012.PNG",1469
"PH_P050.PNG",200
"wa5.PNG",1469
"3_Zebra_Pixaby_NickyPe.PNG",2200
"dn1.PNG",603
"PH_P003.PNG",1797
"N081.PNG",2200
"wn2.PNG",200
"da9.PNG",1469
"wn4.PNG",1797
"dn6.PNG",200
"6_Zebra_Pixaby_HolgersFotografie.PNG",1797
"da14.PNG",200
"PL_H035.PNG",603
"3_Horse_Pixaby_Alexas_Fotos2.PNG",200
"da10.PNG",1469
"PH_P088.PNG",603
"PL_H035.PNG",1469
"NH_H074.PNG",200
"wn3.PNG",1797
"dn1.PNG",931
"da3.PNG",931
"5_Zebra_Pixaby_DaFranzos.PNG",1469
"NL_H059.PNG",2200
"NH_Sn012.PNG",2200
"da12.PNG",603
"da6.PNG",931
"wa12.PNG",1797
"da6.PNG",1469
"6_Horse_Pixaby_Alexas_Fotos.PNG",1797
"wa12.PNG",931
"PL_P117.PNG",931
"5_Horse_Pixaby_Dendoktoor.PNG",1469
"NH_H077.PNG",2200
"PH_P088.PNG",2200
"3_Zebra_Pixaby_NickyPe.PNG",603
"da5.PNG",200
"4_Zebra_Pixaby_Mindz.PNG",2200
"dn9.PNG",603
"wa1.PNG",1469
"PL_P082.PNG",1797
"dn8.PNG",1469
"wn11.PNG",603
"wn4.PNG",931
"dn3.PNG",1469
"da2.PNG",1469
"dn15.PNG",603
"1_Horse_Pixaby_165106.PNG",931
"N089.PNG",1797
"PL_P101.PNG",1469
"da1.PNG",931
"NH_H074.PNG",603
"4_Zebra_Pixaby_Mindz.PNG",1797
"NL_Sp110.PNG",200
"5_Horse_Pixaby_Dendoktoor.PNG",2200
"PL_P082.PNG",1797
"wa13.PNG",1469
"dn6.PNG",931
"dn3.PNG",931
"3_Zebra_Pixaby_NickyPe.PNG",2200
"PL_P082.PNG",931
"wn10.PNG",931
"NH_Sn131.PNG",200
"NH_H022.PNG",1797
"4_Horse_Pixaby_Jaclou-dl.PNG",200
"NL_H106.PNG",931
"dn8.PNG",2200
"dn15.PNG",931
"3_Horse_Pixaby_Alexas_Fotos2.PNG",931
"wn13.PNG",1469
"2_Horse_Pixaby_Khamkhor.PNG",2200
"dn7.PNG",603
"da2.PNG",1797
"NL_Sp110.PNG",931
"dn2.PNG",603
"N089.PNG",200
"wa4.PNG",2200
"dn4.PNG",1797
"NH_Sn012.PNG",1469
"PH_P088.PNG",2200
"N101.PNG",200
"wn14.PNG",603
"PH_P124.PNG",603
