"file_name","duration"
"TlN039.PNG",200
"TlN097.PNG",2200
"TlN039.PNG",2200
"TlN097.PNG",200
"TlN039.PNG",2200
"TlN097.PNG",200
"TlN039.PNG",200
"TlN097.PNG",2200
"TlN039.PNG",200
"TlN097.PNG",2200
"TlN020.PNG",1469
"TlN031.PNG",603
"TlN046.PNG",603
"TlN107.PNG",931
"TlN025.PNG",1469
"TlN046.PNG",200
"TlN106.PNG",1469
"TlN011.PNG",603
"TlN039.PNG",603
"TlN107.PNG",1797
"TlN073.PNG",2200
"TlN046.PNG",931
"TlN097.PNG",200
"TlN094.PNG",2200
"TlN020.PNG",603
"TlN106.PNG",931
"TlN020.PNG",1469
"TlN033.PNG",200
"TlN025.PNG",931
"TlN106.PNG",1469
"TlN046.PNG",603
"TlN073.PNG",2200
"TlN087.PNG",931
"TlN033.PNG",1469
"TlN025.PNG",931
"TlN031.PNG",931
"TlN025.PNG",1469
"TlN094.PNG",1797
"TlN097.PNG",1797
"TlN031.PNG",1469
"TlN094.PNG",1797
"TlN025.PNG",931
"TlN020.PNG",1797
"TlN025.PNG",1797
"da3.PNG",603
"4_Zebra_Pixaby_Mindz.PNG",1469
"dn15.PNG",603
"NL_Sn003.PNG",200
"dn2.PNG",1469
"wa7.PNG",1469
"wa15.PNG",603
"3_Horse_Pixaby_Alexas_Fotos2.PNG",200
"NL_H024.PNG",603
"PH_P050.PNG",603
"da6.PNG",2200
"wa12.PNG",1469
"wn10.PNG",1797
"wn11.PNG",1469
"PL_P117.PNG",1469
"da14.PNG",931
"8_Horse_Pixaby_JosepMonter.PNG",603
"NL_Sn033.PNG",1797
"PL_P079.PNG",1797
"N089.PNG",2200
"2_Zebra_Pixaby_Christels.PNG",2200
"PL_P116.PNG",1469
"dn5.PNG",931
"PH_P050.PNG",603
"wa2.PNG",931
"dn15.PNG",1797
"NL_H024.PNG",1797
"PL_H035.PNG",931
"wa11.PNG",931
"N101.PNG",1797
"2_Horse_Pixaby_Khamkhor.PNG",1797
"PH_P105.PNG",1469
"PL_P117.PNG",931
"PL_P127.PNG",1469
"da12.PNG",2200
"NH_H022.PNG",200
"dn4.PNG",1469
"da5.PNG",1469
"da8.PNG",200
"dn3.PNG",1469
"dn2.PNG",603
"PL_P127.PNG",603
"wa3.PNG",931
"wn5.PNG",931
"1_Horse_Pixaby_165106.PNG",1797
"N081.PNG",603
"da2.PNG",1797
"wa5.PNG",2200
"N072.PNG",1469
"dn6.PNG",2200
"PL_P082.PNG",2200
"dn13.PNG",603
"dn3.PNG",931
"dn5.PNG",931
"PH_P003.PNG",2200
"1_Horse_Pixaby_165106.PNG",931
"2_Zebra_Pixaby_Christels.PNG",603
"wa5.PNG",2200
"wa7.PNG",1797
"N072.PNG",200
"N081.PNG",931
"NL_Sn003.PNG",2200
"PL_P101.PNG",2200
"wn8.PNG",1797
"N111.PNG",200
"6_Horse_Pixaby_Alexas_Fotos.PNG",1469
"1_Horse_Pixaby_165106.PNG",2200
"NL_Sp110.PNG",1469
"8_Zebra_Pixaby_Polyfish.PNG",603
"PL_P082.PNG",200
"NL_Sp110.PNG",2200
"wn13.PNG",603
"8_Zebra_Pixaby_Polyfish.PNG",200
"2_Zebra_Pixaby_Christels.PNG",1469
"1_Zebra_Pixaby_Delphinecourtes.PNG",1797
"dn7.PNG",931
"dn8.PNG",1797
"dn6.PNG",1469
"da14.PNG",1469
"NH_H077.PNG",603
"da6.PNG",603
"6_Zebra_Pixaby_HolgersFotografie.PNG",931
"da1.PNG",931
"5_Horse_Pixaby_Dendoktoor.PNG",200
"wn14.PNG",931
"NH_Sp136.PNG",1469
"da9.PNG",931
"N109.PNG",603
"wa15.PNG",931
"wa2.PNG",603
"NL_Sn003.PNG",1469
"PL_P116.PNG",1469
