"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1797,2200,3800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",197,200,3800,1
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",2841,200,3800,1
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",710,2200,1800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1441,200,3800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1515,200,1800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",2225,2200,3800,1
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",411,200,1800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",4630,2200,1800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",57,2200,1800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",2529,1797,1800,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1475,2200,3397,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1489,1469,3800,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",179,200,2203,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",114,931,2203,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",273,2200,2531,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1665,603,3069,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",2691,931,3397,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",118,931,2531,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",569,1469,3397,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",758,1797,1800,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",689,1797,3069,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",3109,1469,3800,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",2276,1797,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",81,931,2531,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",186,1797,2203,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",2788,603,2531,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1286,1469,3800,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",682,931,3397,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1452,1469,2531,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",2802,603,2531,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",536,603,3397,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",68,931,3069,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",3238,1469,2203,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1695,931,3069,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",570,603,2203,2
