"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",1059,200,3800,1
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",1635,2200,3800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",25,200,3800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1394,2200,3800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",393,2200,1800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",440,200,1800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",291,2200,3800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",479,200,1800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",387,200,1800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1224,2200,1800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1829,931,3800,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",3119,931,3069,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",3496,2200,3397,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",269,1469,3397,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",315,931,2203,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",2033,2200,3800,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1297,1797,1800,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",586,603,2531,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",268,603,3397,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",2771,1797,3069,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",2009,1469,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",1041,200,1800,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1571,1469,3800,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",3209,603,2531,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",2587,1469,2203,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",3105,1797,3397,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",4920,603,1800,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",780,1469,3069,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",765,200,3069,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",628,1469,3397,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",542,931,2203,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",143,1797,2531,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",437,931,2531,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",186,931,3069,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",572,1797,2531,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",299,200,2531,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",640,603,2203,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",124,2200,2203,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1109,1469,3069,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",315,1797,3397,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",347,603,2531,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",492,931,2531,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",2552,1469,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",393,931,2203,2
"Wolves_20_HighAr_63-08_wa11.PNG",1563,1469,2800,3
"Wolves_20_HighAr_77-83_wa4.PNG",468,2200,2800,3
"Dogs_80_HighAr_76-36_da12.png",538,931,3800,3
"Wolves_40_LowAr_28-44_wn8.PNG",478,603,3800,3
"Negative_39-21_LowAr_37-44_NL_Sp111.PNG",1010,931,3069,3
"Dogs_60_LowAr_10-11_dn5.PNG",2240,200,2800,3
"Neutral_50-61_NeutAr_21-66_N109.PNG",1360,2200,3069,3
"Neutral_50-87_NeutAr_20-61_N111.PNG",742,931,1800,3
"Dogs_80_HighAr_87-69_da14.PNG",802,1469,1800,3
"Dogs_80_HighAr_76-45_da4.PNG",123,931,2531,3
"Wolves_20_HighAr_70-58_wa1.PNG",2678,1469,2203,3
"Horses_NA_UnkA_NA_7_Horse_Pixaby_Rihaij.PNG",11,603,3069,3
"Wolves_20_HighAr_94-62_wa14.PNG",86,1797,2531,3
"Negative_39-69_LowAr_46-97_NL_Sn033.PNG",2903,603,2203,3
"Wolves_20_HighAr_83-62_wa2.png",1016,603,3800,3
"Zebras_NA_UnkA_NA_2_Zebra_Pixaby_Christels.PNG",421,1469,1800,3
"Horses_NA_UnkA_NA_5_Horse_Pixaby_Dendoktor.PNG",1014,1200,2531,3
"Positive_77-76_HighAr-51-20_PH124.PNG",5279,1469,3069,3
"Wolves_40_LowAr_15-57_wn13.png",894,931,2800,3
"Horses_NA_UnkA_NA_4_Horse_Pixaby_Jaclou-dl.PNG",406,1469,2531,3
"Neutral_50-61_NeutAr_21-66_N109.PNG",2327,1200,2203,3
"Wolves_40_LowAr_15-16_wn12.png",532,1200,2531,3
"Wolves_40_LowAr_14-43_wn14.PNG",134,1469,2531,3
"Wolves_20_HighAr_55-09_wa15.PNG",2772,200,3069,3
"Horses_NA_UnkA_NA_8_Horse_Pixaby_JosepMonter.PNG",147,931,1800,3
"Wolves_20_HighAr_70-58_wa1.PNG",873,1797,2203,3
"Wolves_40_LowAr_28-44_wn8.PNG",989,1469,3397,3
"Negative_26-58_HighAr-70-28_NH_Sn012.PNG",120,931,2800,3
"Wolves_40_LowAr_21-35_wn9.PNG",2132,931,3069,3
"Wolves_20_HighAr_91-36_wa12.PNG",1237,1469,3069,3
"Dogs_60_LowAr_17-20_dn3.PNG",510,1200,3069,3
"Neutral_50-25_NeutAr_23-78_N081.PNG",509,2200,3800,3
"Negative_9-52_HighAr_78-44_NH_Sp136.PNG",2138,603,3800,3
"Dogs_80_HighAr_64-55_da13.PNG",3223,200,3800,3
"Positive_84-07_LowAr_7-78_PL116.PNG",1996,1469,2531,3
"Positive_88-80_LowAr_7-66_PL082.PNG",1834,200,2203,3
"Negative_9-22_HighAr_83-40_NH_H036.PNG",5515,1200,1800,3
"Neutral_50-11_NeutAr_18-49_N101.PNG",361,1797,3800,3
"Dogs_80_HighAr_69-36_da9.PNG",1727,1797,2800,3
"Dogs_60_LowAr_11-41_dn15.PNG",489,1469,2531,3
"Zebras_NA_UnkA_NA_6_Zebra_Pixaby_HolgersFotografie.PNG",1987,1200,2203,3
"Negative_19-14_HighAr_78-34_NH_Sp052.PNG",422,1797,2203,3
"Dogs_80_HighAr_79-30_da5.PNG",267,931,3069,3
"Dogs_60_LowAr_21-35_dn8.PNG",3059,603,3069,3
"Negative_39-57_LowAr_37-78_NL_H024.PNG",60,2200,3069,3
"Negative_15-47_LowAr_42-89_NL_H095.PNG",668,603,1800,3
"Dogs_80_HighAr_88-43_da6.PNG",332,1797,2203,3
"Positive_89-82_HighAr_43-09_PH065.PNG",300,1200,2531,3
"Dogs_80_HighAr_88-43_da6.PNG",1001,1469,2203,3
"Wolves_40_LowAr_23-96_wn4.PNG",1342,603,2203,3
"Horses_NA_UnkA_NA_3_Horse_Pixaby_Alexas_Fotos2.PNG",3800,1469,1800,3
"Negative_19-14_HighAr_78-34_NH_Sp052.PNG",597,2200,3800,3
"Neutral_49-54_NeutAr_10-67_N061.PNG",635,200,3397,3
"Horses_NA_UnkA_NA_4_Horse_Pixaby_Jaclou-dl.PNG",318,2200,2531,3
"Zebras_NA_UnkA_NA_4_Zebra_Pixaby_Mindz.PNG",228,1469,3069,3
"Neutral_50-87_NeutAr_20-61_N111.PNG",7,603,2203,3
"Dogs_60_LowAr_19-97_dn9.PNG",617,1200,3800,3
"Positive_81-70_HighAr_66-01_PH105.PNG",1029,1469,2203,3
"Wolves_20_HighAr_63-08_wa11.PNG",178,200,3397,3
"Zebras_NA_UnkA_NA_7_Zebra_Pixaby_Carla_Manneh.PNG",1574,603,2531,3
"Wolves_40_LowAr_11-17_wn10.PNG",3610,1469,3800,3
"Zebras_NA_UnkA_NA_5_Zebra_Pixaby_DaFranzos.PNG",574,931,1800,3
"Negative_0-78_HighAr_91-29_NH_H077.PNG",928,1469,2203,3
"Negative_32-22_LowAr_48-06_NL_Sn003.PNG",3849,1797,1800,3
"Negative_2-02_HighAr_87-28_NH_H074.PNG",795,2200,1800,3
"Dogs_80_HighAr_73-59_da2.PNG",673,931,2800,3
"Positive_97-82_LowAr_5-85_PL101.PNG",166,931,3800,3
"Horses_NA_UnkA_NA_5_Horse_Pixaby_Dendoktor.PNG",236,2200,3069,3
"Zebras_NA_UnkA_NA_7_Zebra_Pixaby_Carla_Manneh.PNG",30,1200,3069,3
"Neutral_49-68_NeutAr_21-31_N092.PNG",1938,200,1800,3
"Wolves_40_LowAr_21-35_wn9.PNG",1327,1200,2800,3
"Dogs_60_LowAr_10-11_dn5.PNG",2591,1469,2531,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",384,2200,3069,3
"Negative_39-57_LowAr_37-78_NL_H024.PNG",1073,1200,3800,3
"Zebras_NA_UnkA_NA_5_Zebra_Pixaby_DaFranzos.PNG",962,2200,2800,3
"Wolves_40_LowAr_15-16_wn12.png",193,931,1800,3
"Dogs_80_HighAr_73-59_da2.PNG",65,2200,3069,3
"Wolves_40_LowAr_12-39_wn5.PNG",3114,1797,3069,3
"Zebras_NA_UnkA_NA_3_Zebra_Pixaby_NickyPe.PNG",2171,200,3800,3
"Wolves_20_HighAr_79-87_wa7.png",141,1200,2203,3
"Dogs_80_HighAr_80-20_da8.PNG",1372,931,3397,3
