"file_name","duration"
"TlN036.PNG",200
"TlN046.PNG",2200
"TlN036.PNG",2200
"TlN046.PNG",200
"TlN036.PNG",2200
"TlN046.PNG",200
"TlN036.PNG",200
"TlN046.PNG",2200
"TlN036.PNG",200
"TlN046.PNG",2200
"TlN106.PNG",1469
"TlN061.PNG",603
"TlN073.PNG",931
"TlN097.PNG",1469
"TlN036.PNG",1797
"TlN097.PNG",603
"TlN102.PNG",1469
"TlN087.PNG",2200
"TlN025.PNG",603
"TlN094.PNG",200
"TlN097.PNG",1469
"TlN036.PNG",931
"TlN073.PNG",1797
"TlN097.PNG",1797
"TlN036.PNG",1469
"TlN020.PNG",931
"TlN102.PNG",603
"TlN097.PNG",200
"TlN094.PNG",1469
"TlN011.PNG",2200
"TlN097.PNG",1797
"TlN011.PNG",931
"TlN046.PNG",1469
"TlN020.PNG",931
"TlN087.PNG",200
"TlN073.PNG",603
"TlN061.PNG",1797
"TlN094.PNG",1469
"TlN046.PNG",2200
"TlN094.PNG",931
"TlN033.PNG",603
"TlN046.PNG",931
"TlN031.PNG",931
"TlN094.PNG",1797
"wa3.PNG",603
"wn8.PNG",1797
"PL_H035.PNG",2200
"2_Zebra_Pixaby_Christels.PNG",1469
"dn1.PNG",931
"4_Zebra_Pixaby_Mindz.PNG",1797
"N092.PNG",1797
"NH_H074.PNG",931
"PH_P003.PNG",2200
"N109.PNG",1797
"PL_P082.PNG",931
"1_Horse_Pixaby_165106.PNG",1469
"wa14.PNG",1469
"8_Horse_Pixaby_JosepMonter.PNG",2200
"wn14.PNG",931
"da2.PNG",1469
"wa2.PNG",1469
"5_Zebra_Pixaby_DaFranzos.PNG",603
"PH_P105.PNG",1469
"wn10.PNG",1797
"dn9.PNG",1469
"PL_P079.PNG",1797
"da14.PNG",931
"NL_Sp110.PNG",1469
"PL_P116.PNG",1469
"wa12.PNG",603
"wn9.PNG",1797
"wn5.PNG",1469
"PH_P124.PNG",931
"wa3.PNG",1469
"PH_P003.PNG",1469
"PH_P065.PNG",2200
"da6.PNG",2200
"N109.PNG",1469
"PL_P117.PNG",1469
"da10.PNG",931
"2_Zebra_Pixaby_Christels.PNG",931
"wa13.PNG",1469
"NH_H077.PNG",200
"dn2.PNG",603
"NL_Sp110.PNG",1797
"NH_H074.PNG",2200
"dn8.PNG",1469
"PH_P050.PNG",200
"dn3.PNG",931
"PH_P097.PNG",931
"4_Horse_Pixaby_Jaclou-dl.PNG",603
"da4.PNG",2200
"wa5.PNG",1797
"wn5.PNG",1469
"dn7.PNG",603
"NL_Sn033.PNG",931
"NL_H059.PNG",1797
"dn1.PNG",1469
"PL_P082.PNG",200
"PL_P079.PNG",2200
"da3.PNG",200
"N089.PNG",603
"N092.PNG",931
"PH_P097.PNG",1469
"da14.PNG",1469
"5_Horse_Pixaby_Dendoktoor.PNG",200
"N101.PNG",603
"3_Horse_Pixaby_Alexas_Fotos2.PNG",200
"NH_Sn012.PNG",1797
"wa4.PNG",603
"PL_P117.PNG",1797
"3_Zebra_Pixaby_NickyPe.PNG",1469
"dn2.PNG",931
"NL_Sn003.PNG",2200
"PL_P116.PNG",200
"wa6.PNG",931
"1_Horse_Pixaby_165106.PNG",603
"wn4.PNG",1797
"6_Horse_Pixaby_Alexas_Fotos.PNG",931
"2_Horse_Pixaby_Khamkhor.PNG",931
"wa5.PNG",200
"N101.PNG",2200
"5_Zebra_Pixaby_DaFranzos.PNG",931
"PL_P079.PNG",200
"NH_Sn131.PNG",1469
"dn6.PNG",1797
"da6.PNG",931
"NH_H022.PNG",1469
"da10.PNG",603
"PH_P050.PNG",200
"PL_H035.PNG",931
"NH_H022.PNG",1797
"dn4.PNG",2200
"3_Horse_Pixaby_Alexas_Fotos2.PNG",931
"NL_H059.PNG",1469
"PL_P116.PNG",603
"da3.PNG",2200
"wa11.PNG",603
"wa1.PNG",931
"wn12.PNG",2200
"PL_P101.PNG",2200
"wa7.PNG",200
"NL_H106.PNG",603
"wa12.PNG",931
"wn5.PNG",1797
"da3.PNG",931
"PH_P097.PNG",931
"wn13.PNG",1469
"N081.PNG",931
"wa15.PNG",1469
"PH_P050.PNG",603
"6_Zebra_Pixaby_HolgersFotografie.PNG",2200
"2_Zebra_Pixaby_Christels.PNG",1469
"wn3.PNG",931
"wa4.PNG",1797
"da5.PNG",603
"wa1.PNG",1797
"PH_P065.PNG",2200
"wa7.PNG",931
"dn15.PNG",603
"wn1.PNG",1469
"dn13.PNG",1797
"PH_P088.PNG",1797
"dn4.PNG",603
"N109.PNG",1469
"da4.PNG",1797
"dn12.PNG",603
"dn15.PNG",931
"8_Zebra_Pixaby_Polyfish.PNG",931
"dn13.PNG",603
"4_Horse_Pixaby_Jaclou-dl.PNG",603
"da14.PNG",1469
"5_Horse_Pixaby_Dendoktoor.PNG",2200
"da1.PNG",1797
"dn3.PNG",931
"da9.PNG",603
"3_Zebra_Pixaby_NickyPe.PNG",1797
"N072.PNG",1469
"PH_P124.PNG",1797
"wn13.PNG",200
"NH_H074.PNG",603
"da12.PNG",1469
"NH_Sn131.PNG",931
"NH_H077.PNG",603
"PL_P117.PNG",931
"dn6.PNG",2200
"da13.PNG",1469
"dn6.PNG",1469
"wa2.PNG",603
"wn2.PNG",931
"wn14.PNG",931
"N111.PNG",1469
"wn1.PNG",200
"PH_P003.PNG",931
"wa2.PNG",1469
"wn10.PNG",603
"wn12.PNG",1469
"NL_Sp110.PNG",1797
"PL_P101.PNG",1469
"3_Horse_Pixaby_Alexas_Fotos2.PNG",931
"da10.PNG",1797
"dn5.PNG",1797
"NL_Sp111.PNG",200
"NH_Sp052.PNG",200
"6_Zebra_Pixaby_HolgersFotografie.PNG",1469
"wa14.PNG",603
"da5.PNG",1797
"dn7.PNG",200
"6_Zebra_Pixaby_HolgersFotografie.PNG",603
"wa15.PNG",931
"NL_Sp111.PNG",1469
"wn8.PNG",931
"dn5.PNG",931
"wn13.PNG",1469
"da8.PNG",931
"4_Zebra_Pixaby_Mindz.PNG",1797
"dn9.PNG",1469
"PL_P127.PNG",1797
"da2.PNG",603
"wn4.PNG",603
"N072.PNG",2200
"dn12.PNG",200
"wn11.PNG",603
"5_Zebra_Pixaby_DaFranzos.PNG",603
"PH_P088.PNG",1469
"da12.PNG",603
"NH_Sn012.PNG",1469
"wn10.PNG",1797
"N101.PNG",200
"N081.PNG",1797
"NL_H059.PNG",603
"dn12.PNG",1797
"dn5.PNG",1469
"wn1.PNG",931
"PH_P105.PNG",1797
"da8.PNG",200
"NH_H022.PNG",2200
"da6.PNG",1797
"PL_P082.PNG",1469
"da1.PNG",1797
"PH_P105.PNG",603
"NH_Sp136.PNG",200
"dn8.PNG",1797
"5_Horse_Pixaby_Dendoktoor.PNG",2200
"N092.PNG",200
"PH_P065.PNG",200
"PL_H035.PNG",603
"PL_P101.PNG",603
"8_Horse_Pixaby_JosepMonter.PNG",1469
"wa13.PNG",200
"dn2.PNG",2200
"N089.PNG",2200
"NH_Sn131.PNG",931
"NL_H106.PNG",931
"wa15.PNG",1469
"wn11.PNG",2200
"NH_Sp136.PNG",603
"NH_Sp052.PNG",931
"wa1.PNG",2200
"wa4.PNG",1797
"N081.PNG",603
"da12.PNG",931
"dn13.PNG",1469
"NL_H024.PNG",2200
"N089.PNG",931
"da2.PNG",1469
"wa12.PNG",1797
"da13.PNG",603
"wa11.PNG",931
"NL_H106.PNG",200
"wa3.PNG",1797
"da1.PNG",1469
"wn2.PNG",1469
"PL_P127.PNG",931
"1_Zebra_Pixaby_Delphinecourtes.PNG",200
"wn14.PNG",931
"NL_Sn033.PNG",931
"6_Horse_Pixaby_Alexas_Fotos.PNG",200
"2_Horse_Pixaby_Khamkhor.PNG",1469
"da4.PNG",931
"1_Horse_Pixaby_165106.PNG",1469
"da5.PNG",200
"wn11.PNG",1469
"dn3.PNG",1797
"wa6.PNG",931
"3_Zebra_Pixaby_NickyPe.PNG",200
"wn4.PNG",2200
"N111.PNG",931
"N072.PNG",200
"wa14.PNG",2200
"NH_Sp052.PNG",1797
"wa5.PNG",931
"PH_P088.PNG",603
"dn15.PNG",931
"6_Horse_Pixaby_Alexas_Fotos.PNG",1797
"4_Horse_Pixaby_Jaclou-dl.PNG",1797
"da13.PNG",1469
"wn12.PNG",603
"1_Zebra_Pixaby_Delphinecourtes.PNG",2200
"NH_H077.PNG",2200
"wa11.PNG",1469
"2_Horse_Pixaby_Khamkhor.PNG",1797
"wn3.PNG",603
"dn7.PNG",1469
"8_Zebra_Pixaby_Polyfish.PNG",2200
"wn3.PNG",200
"NL_H024.PNG",200
"NL_Sn003.PNG",1469
"wn9.PNG",603
"da9.PNG",931
"wa13.PNG",2200
"NH_Sn012.PNG",1469
"NL_Sn003.PNG",931
"dn1.PNG",200
"NL_H024.PNG",2200
"dn4.PNG",931
"NL_Sn033.PNG",603
"wn2.PNG",931
"1_Zebra_Pixaby_Delphinecourtes.PNG",200
"4_Zebra_Pixaby_Mindz.PNG",931
