"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",3721,200,1800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",3383,2200,3800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1594,200,1800,1
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",600,200,1800,1
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1816,2200,1800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1283,2200,3800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",950,200,3800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",689,200,1800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",554,2200,3800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",1238,2200,3800,1
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",98,603,2531,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",678,603,3397,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",1309,931,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",775,1797,3397,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",823,1469,2531,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",685,1797,3069,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",750,1469,3397,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",55,1469,2203,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",881,931,2531,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",306,1469,2531,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",427,1469,3069,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1489,603,3069,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1248,931,2531,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",388,931,2203,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",49,2200,3800,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",107,1797,2203,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",862,1469,1800,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",682,200,1800,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1186,1797,3800,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",64,2200,2203,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",705,603,3069,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",1230,200,3397,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",5264,2200,2531,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",3856,931,1800,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",987,931,2531,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",240,603,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",1964,1469,3800,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",531,1797,2203,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",160,931,3397,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",330,200,2203,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",991,603,3397,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1200,1797,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",188,1469,3069,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",981,931,2531,2
"Wolves_20_HighAr_78-57_wa13.PNG",3297,1200,1800,3
"Dogs_60_LowAr_17-20_dn3.PNG",1515,931,3397,3
"Horses_NA_UnkA_NA_3_Horse_Pixaby_Alexas_Fotos2.PNG",1015,1469,3069,3
"Neutral_50-87_NeutAr_20-61_N111.PNG",673,931,3069,3
"Dogs_80_HighAr_80-20_da8.PNG",187,1200,3397,3
"Dogs_60_LowAr_11-41_dn15.PNG",261,1797,2531,3
"Dogs_80_HighAr_79-30_da5.PNG",235,603,3069,3
"Wolves_20_HighAr_78-57_wa13.PNG",221,603,2531,3
"Wolves_40_LowAr_13-94_wn3.PNG",1218,1797,2203,3
"Positive_81-70_HighAr_66-01_PH105.PNG",480,1797,2203,3
"Horses_NA_UnkA_NA_7_Horse_Pixaby_Rihaij.PNG",4305,603,2800,3
"Negative_0-78_HighAr_91-29_NH_H077.PNG",260,1469,2531,3
"Wolves_40_LowAr_13-94_wn3.PNG",2574,200,2203,3
"Wolves_40_LowAr_15-16_wn12.png",302,931,3397,3
"Wolves_40_LowAr_15-57_wn13.png",1162,1200,3800,3
"Negative_2-02_HighAr_87-28_NH_H074.PNG",396,1200,2203,3
"Positive_82-81_HighAr_36-59_PH003.PNG",441,2200,1800,3
"Dogs_80_HighAr_69-11_da10.png",3231,1797,2800,3
"Zebras_NA_UnkA_NA_2_Zebra_Pixaby_Christels.PNG",1257,1469,3800,3
"Dogs_60_LowAr_37-41_dn6.PNG",214,931,2800,3
"Wolves_40_LowAr_11-17_wn10.PNG",126,1469,3800,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",1376,1797,3397,3
"Dogs_80_HighAr_74-98_da1.PNG",676,2200,3800,3
"Neutral_51-18_NeutAr_17-69_N072.PNG",1990,931,1800,3
"Negative_39-69_LowAr_46-97_NL_Sn033.PNG",1547,603,3397,3
"Positive_88-80_LowAr_7-66_PL082.PNG",232,1797,3397,3
"Zebras_NA_UnkA_NA_4_Zebra_Pixaby_Mindz.PNG",523,2200,2531,3
"Positive_77-76_HighAr-51-20_PH124.PNG",945,1469,3800,3
"Dogs_60_LowAr_7-74_dn1.PNG",793,603,1800,3
"Wolves_40_LowAr_23-96_wn4.PNG",16,931,2531,3
"Negative_39-57_LowAr_37-78_NL_H024.PNG",836,931,3069,3
"Wolves_40_LowAr_21-35_wn9.PNG",142,1200,2531,3
"Wolves_20_HighAr_70-58_wa1.PNG",465,200,3069,3
"Wolves_40_LowAr_12-39_wn5.PNG",1342,200,3397,3
"Horses_NA_UnkA_NA_4_Horse_Pixaby_Jaclou-dl.PNG",2227,2200,3397,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",274,1469,2203,3
"Neutral_49-68_NeutAr_21-31_N092.PNG",153,1797,2800,3
"Dogs_80_HighAr_76-36_da12.png",1407,1200,2800,3
"Negative_0-72_HighAr_92-40_NH_H022.PNG",788,603,3397,3
"Negative_17-25_HighAr_70-41_NH_Sn131.PNG",419,1469,3800,3
"Horses_NA_UnkA_NA_6_Horse_Pixaby_Alexas_Fotos.PNG",1710,931,2800,3
"Dogs_60_LowAr_19-97_dn9.PNG",527,931,1800,3
"Negative_29-62_LowAr_36-97_NL_H059.PNG",602,1469,3800,3
"Positive_88-80_LowAr_7-66_PL082.PNG",870,1469,2800,3
