"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",224,2200,3800,1
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",511,200,1800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1745,200,3800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",930,2200,3800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",662,200,1800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1508,2200,3800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",913,2200,1800,1
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",508,200,3800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1368,200,1800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1519,2200,1800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",406,1469,2203,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",191,603,2531,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",220,1797,2531,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1963,1469,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",633,200,2531,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1461,2200,3069,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",2232,200,2203,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1029,603,3397,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",3821,931,3069,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1056,931,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",1268,603,3397,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",186,1797,3800,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",1334,603,3397,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",2728,931,1800,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",300,2200,3397,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",19,2200,3397,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",1222,1469,2203,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1467,603,3800,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",496,1469,3800,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1208,1797,2203,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",256,931,3069,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1895,1797,3069,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",750,931,2531,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",996,1797,3397,2
