"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",417,2200,1800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1689,200,1800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",1904,200,3800,1
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1109,2200,3800,1
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",565,200,3800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",277,2200,1800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",393,200,3800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",1945,200,1800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",123,2200,3800,1
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",357,2200,1800,1
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",194,603,2203,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",628,931,2531,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",111,200,2531,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1369,603,3397,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",1143,1469,3397,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",656,1797,2203,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",100,603,2203,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1895,1797,3397,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",199,931,2531,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",5068,2200,3069,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1497,1469,2531,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",331,2200,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",1578,1469,2203,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1211,1469,1800,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",107,1797,2531,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",504,200,2203,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",503,931,2531,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",1015,1469,2531,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1084,1469,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",2636,931,3800,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1792,1797,3069,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",480,603,3069,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1417,1469,3800,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",2210,931,3800,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",384,2200,3397,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",891,200,1800,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",584,931,3069,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",1111,1469,3069,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",863,603,2531,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",310,1797,3397,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",4550,603,3069,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",3819,931,1800,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",679,931,3397,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",2115,1797,2203,2
"Wolves_20_HighAr_63-08_wa11.PNG",893,200,2531,3
"Negative_0-72_HighAr_92-40_NH_H022.PNG",1889,603,3397,3
"Positive_94-11_LowAr_6-60_PL036.PNG",1370,931,1800,3
