"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",567,200,3800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",563,2200,3800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",441,2200,1800,1
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",3247,200,3800,1
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",2018,200,3800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",2431,2200,1800,1
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1761,200,1800,1
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",2357,200,1800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",1021,2200,3800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",612,2200,1800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1262,931,3397,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",3736,1797,3397,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",3702,1469,2203,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",1954,1469,2203,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",527,931,3800,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",284,603,2531,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",135,2200,2203,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",883,2200,3800,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1092,1797,3069,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",1882,603,3069,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",2459,931,3069,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",211,1469,3069,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",319,603,3397,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",110,1469,2203,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",869,931,2531,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",2172,931,3397,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",829,603,3800,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",88,603,3397,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",454,1797,3397,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",2140,1797,2531,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",202,603,2531,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",273,200,3069,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1975,931,2203,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",17,1797,2531,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",120,200,1800,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",674,2200,1800,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",486,1469,2203,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",954,200,1800,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",370,1469,2531,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1591,1469,3069,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",522,931,2531,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",457,931,2531,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1219,1797,3069,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1109,1469,3069,2
"Dogs_60_LowAr_17-20_dn3.PNG",3121,1200,3069,3
"Positive_97-70_HighAr_35-83_PH070.PNG",188,931,1800,3
"Horses_NA_UnkA_NA_4_Horse_Pixaby_Jaclou-dl.PNG",1517,2200,3800,3
"Dogs_60_LowAr_11-41_dn15.PNG",474,1797,3800,3
"Wolves_40_LowAr_13-94_wn3.PNG",683,1469,3069,3
"Positive_95-17_LowAr_8-46_PL079.PNG",4138,1200,2531,3
"Zebras_NA_UnkA_NA_8_Zebra_Pixaby_Polyfish.PNG",1407,931,1800,3
"Wolves_40_LowAr_23-96_wn4.PNG",2870,931,2531,3
"Dogs_60_LowAr_11-41_dn15.PNG",11,2200,2531,3
"Positive_88-80_LowAr_7-66_PL082.PNG",1985,200,2800,3
"Negative_9-22_HighAr_83-40_NH_H036.PNG",114,931,1800,3
"Horses_NA_UnkA_NA_3_Horse_Pixaby_Alexas_Fotos2.PNG",166,1797,2800,3
"Dogs_60_LowAr_10-84_dn12.PNG",933,1469,3800,3
"Wolves_20_HighAr_78-57_wa13.PNG",72,603,2800,3
"Positive_94-11_LowAr_6-60_PL036.PNG",73,1200,2800,3
"Neutral_50-87_NeutAr_20-61_N111.PNG",1847,603,3800,3
"Wolves_20_HighAr_55-09_wa15.PNG",151,1469,2800,3
"Negative_39-69_LowAr_46-97_NL_Sn033.PNG",3228,931,3069,3
"Zebras_NA_UnkA_NA_3_Zebra_Pixaby_NickyPe.PNG",2707,1797,3800,3
"Dogs_80_HighAr_64-55_da13.PNG",137,1469,1800,3
"Zebras_NA_UnkA_NA_3_Zebra_Pixaby_NickyPe.PNG",407,1469,3069,3
"Positive_96-55_LowAr_7-99_PL117.PNG",1001,603,3069,3
"Positive_94-11_LowAr_6-60_PL036.PNG",3441,931,2531,3
"Horses_NA_UnkA_NA_4_Horse_Pixaby_Jaclou-dl.PNG",929,1797,3800,3
"Positive_94-11_LowAr_6-60_PL036.PNG",1112,2200,2203,3
"Zebras_NA_UnkA_NA_3_Zebra_Pixaby_NickyPe.PNG",2522,200,2800,3
"Negative_26-58_HighAr-70-28_NH_Sn012.PNG",971,2200,3397,3
"Dogs_80_HighAr_100_da3.PNG",1596,1469,3069,3
"Dogs_60_LowAr_17-20_dn3.PNG",603,2200,3069,3
"Dogs_60_LowAr_7-74_dn1.PNG",784,1469,2203,3
"Neutral_49-54_NeutAr_10-67_N061.PNG",16,1469,2531,3
"Dogs_80_HighAr_76-36_da12.png",370,1200,2531,3
"Zebras_NA_UnkA_NA_2_Zebra_Pixaby_Christels.PNG",1265,200,2203,3
"Positive_94-40_HighAr_37-63_PH088.PNG",162,931,2800,3
"Wolves_20_HighAr_83-62_wa2.png",2375,1200,2531,3
"Dogs_60_LowAr_37-41_dn6.PNG",993,1200,2203,3
"Negative_32-22_LowAr_48-06_NL_Sn003.PNG",362,200,3800,3
"Negative_17-25_HighAr_70-41_NH_Sn131.PNG",2984,200,3800,3
"Dogs_80_HighAr_80-20_da8.PNG",896,603,3069,3
"Zebras_NA_UnkA_NA_5_Zebra_Pixaby_DaFranzos.PNG",1518,2200,3069,3
"Dogs_80_HighAr_69-36_da9.PNG",586,1797,1800,3
"Dogs_60_LowAr_19-97_dn9.PNG",438,603,3800,3
"Dogs_80_HighAr_69-11_da10.png",804,200,2531,3
"Negative_29-62_LowAr_36-97_NL_H059.PNG",863,1469,3397,3
"Wolves_20_HighAr_55-09_wa15.PNG",768,1797,2203,3
"Positive_81-70_HighAr_66-01_PH105.PNG",99,1469,1800,3
"Horses_NA_UnkA_NA_1_Horse_Pixaby_165106.PNG",818,200,3069,3
"Positive_96-55_LowAr_7-99_PL117.PNG",784,1200,1800,3
"Positive_71-86_HighAr_59-58_PH097.PNG",1889,200,2203,3
"Dogs_60_LowAr_11-41_dn15.PNG",398,1469,3397,3
"Wolves_40_LowAr_21-68_wn2.PNG",751,1200,3397,3
"Dogs_80_HighAr_79-30_da5.PNG",2599,603,3397,3
"Negative_19-14_HighAr_78-34_NH_Sp052.PNG",357,2200,2531,3
"Positive_94-40_HighAr_37-63_PH088.PNG",1165,1200,3069,3
"Wolves_20_HighAr_74-33_wa6.PNG",1611,1797,3069,3
"Horses_NA_UnkA_NA_1_Horse_Pixaby_165106.PNG",888,1469,3397,3
"Positive_97-70_HighAr_35-83_PH070.PNG",304,603,2531,3
"Wolves_20_HighAr_70-58_wa1.PNG",2691,1469,2203,3
"Positive_81-70_HighAr_66-01_PH105.PNG",1738,1797,3800,3
"Negative_39-68_LowAr_38-70_NL_Sp110.PNG",862,1200,1800,3
"Negative_39-21_LowAr_37-44_NL_Sp111.PNG",653,931,2531,3
"Negative_9-22_HighAr_83-40_NH_H036.PNG",1298,603,3397,3
"Negative_29-62_LowAr_36-97_NL_H059.PNG",849,200,2800,3
"Wolves_40_LowAr_15-89_wn11.PNG",671,931,2800,3
"Negative_2-02_HighAr_87-28_NH_H074.PNG",1278,1200,1800,3
"Dogs_80_HighAr_79-30_da5.PNG",1364,931,2800,3
"Wolves_40_LowAr_21-35_wn9.PNG",1479,931,1800,3
"Wolves_40_LowAr_12-39_wn5.PNG",2219,200,3800,3
"Dogs_80_HighAr_64-55_da13.PNG",1331,200,2531,3
"Dogs_80_HighAr_69-11_da10.png",357,1469,2800,3
"Wolves_40_LowAr_21-68_wn2.PNG",1216,931,3397,3
"Neutral_50-61_NeutAr_21-66_N109.PNG",1554,931,3397,3
"Negative_0-72_HighAr_92-40_NH_H022.PNG",470,1469,2800,3
"Dogs_80_HighAr_64-55_da13.PNG",1587,1797,3069,3
"Wolves_20_HighAr_70-58_wa1.PNG",793,1797,2800,3
"Dogs_60_LowAr_17-20_dn3.PNG",956,931,1800,3
"Horses_NA_UnkA_NA_5_Horse_Pixaby_Dendoktor.PNG",449,931,2531,3
"Dogs_80_HighAr_69-36_da9.PNG",971,1469,3069,3
"Dogs_80_HighAr_88-43_da6.PNG",1779,1797,3069,3
"Positive_90-81_LowAr_9-24_PL_P048.PNG",3879,2200,3397,3
"Neutral_50-25_NeutAr_23-78_N081.PNG",1252,2200,3397,3
"Dogs_60_LowAr_21-35_dn8.PNG",1232,1200,2800,3
"Zebras_NA_UnkA_NA_4_Zebra_Pixaby_Mindz.PNG",712,1797,1800,3
"Zebras_NA_UnkA_NA_5_Zebra_Pixaby_DaFranzos.PNG",3139,1200,3397,3
"Dogs_60_LowAr_19-97_dn9.PNG",241,931,2800,3
"Horses_NA_UnkA_NA_8_Horse_Pixaby_JosepMonter.PNG",1068,603,3397,3
"Horses_NA_UnkA_NA_6_Horse_Pixaby_Alexas_Fotos.PNG",2565,2200,2800,3
"Neutral_50-61_NeutAr_21-66_N109.PNG",342,1200,2203,3
"Negative_0-78_HighAr_91-29_NH_H077.PNG",400,1797,2800,3
"Zebras_NA_UnkA_NA_7_Zebra_Pixaby_Carla_Manneh.PNG",1512,931,2203,3
"Neutral_50-87_NeutAr_20-61_N111.PNG",533,931,2531,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",634,1469,2203,3
"Negative_15-47_LowAr_42-89_NL_H095.PNG",971,603,3069,3
