"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",645,2200,1800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",320,200,1800,1
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",101,200,1800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1073,2200,1800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",764,200,3800,1
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",685,200,3800,1
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",1084,2200,3800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",993,2200,3800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",596,200,3800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",318,2200,1800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",355,931,3397,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1875,1797,2531,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",757,603,3397,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",4600,1469,2531,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",2062,603,3397,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",2793,1797,1800,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",5197,931,2203,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",286,1797,3397,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1313,1797,2203,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",223,1469,1800,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",168,931,2203,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",2848,200,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",377,200,3800,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",772,1469,2203,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",35,931,3069,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1390,1797,3069,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",2632,603,3800,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",544,200,3800,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",177,1469,3069,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",1638,603,2531,2
